"Date","Price","Open","High","Low","Vol.","Change %"
"12-06-2024","23,369.00","23,317.50","23,519.00","23,284.50","39.16K","0.09%"
"11-06-2024","23,349.00","23,284.00","23,458.50","23,221.50","45.58K","0.50%"
"10-06-2024","23,232.50","23,225.50","23,415.00","23,225.50","48.94K","-0.42%"
"07-06-2024","23,330.00","22,902.50","23,354.00","22,862.00","57.70K","1.80%"
"06-06-2024","22,918.00","22,724.50","22,983.00","22,663.00","73.99K","1.85%"
"05-06-2024","22,502.00","22,079.00","22,747.00","21,829.50","111.66K","2.53%"
"04-06-2024","21,947.00","23,559.00","23,587.50","21,244.50","167.89K","-6.48%"
"03-06-2024","23,467.00","23,159.00","23,548.50","23,159.00","112.85K","3.43%"
"31-05-2024","22,688.00","22,658.00","22,787.00","22,598.50","68.99K","0.89%"
"30-05-2024","22,488.65","22,670.00","22,697.00","22,414.00","40.07K","-1.02%"
"29-05-2024","22,720.00","22,879.00","22,879.00","22,692.00","68.05K","-0.86%"
"28-05-2024","22,917.00","23,030.00","23,049.00","22,840.00","89.90K","-0.50%"
"27-05-2024","23,032.00","23,000.50","23,185.50","22,935.00","82.80K","-0.03%"
"24-05-2024","23,039.50","22,959.50","23,120.00","22,931.50","80.27K","0.04%"
"23-05-2024","23,029.50","22,640.00","23,096.50","22,625.50","79.49K","1.48%"
"22-05-2024","22,694.00","22,616.50","22,698.50","22,563.50","42.48K","0.34%"
"21-05-2024","22,618.00","22,610.50","22,693.00","22,512.00","44.60K","-0.13%"
"20-05-2024","22,648.00","22,571.50","22,659.50","22,540.50","12.40K","0.63%"
"17-05-2024","22,505.50","22,469.50","22,577.00","22,412.00","43.49K","0.15%"
"16-05-2024","22,471.00","22,380.00","22,499.00","22,160.50","68.41K","0.95%"
"15-05-2024","22,259.50","22,424.50","22,424.50","22,205.50","43.77K","-0.25%"
"14-05-2024","22,314.50","22,241.00","22,380.00","22,151.00","44.85K","0.67%"
"13-05-2024","22,166.50","22,093.00","22,259.50","21,885.00","57.85K","0.17%"
"10-05-2024","22,129.00","22,153.50","22,227.00","22,047.00","48.72K","0.18%"
"09-05-2024","22,089.00","22,370.50","22,400.50","22,039.50","59.17K","-1.34%"
"08-05-2024","22,388.00","22,338.50","22,496.00","22,286.00","46.35K","-0.02%"
"07-05-2024","22,393.50","22,637.00","22,638.00","22,310.50","56.06K","-0.87%"
"06-05-2024","22,590.00","22,700.00","22,708.50","22,526.00","50.10K","0.04%"
"03-05-2024","22,581.00","22,885.00","22,905.00","22,471.50","63.34K","-0.89%"
"02-05-2024","22,783.50","22,684.50","22,899.50","22,684.50","46.17K","0.73%"
"01-05-2024","22,619.00","22,646.00","22,758.00","22,614.00","12.58K","-0.58%"
"30-04-2024","22,750.00","22,748.00","22,863.50","22,653.50","55.46K","-0.07%"
"29-04-2024","22,765.00","22,621.00","22,797.50","22,568.00","40.53K","0.90%"
"26-04-2024","22,562.50","22,692.50","22,700.00","22,524.50","38.63K","-0.03%"
"25-04-2024","22,570.35","22,369.50","22,642.00","22,315.00","50.31K","0.67%"
"24-04-2024","22,420.00","22,427.00","22,486.00","22,331.00","69.05K","0.19%"
"23-04-2024","22,376.50","22,438.50","22,446.00","22,329.50","81.69K","-0.04%"
"22-04-2024","22,384.50","22,227.00","22,459.50","22,181.00","101.16K","1.24%"
"19-04-2024","22,111.00","21,975.50","22,206.00","21,659.50","71.97K","0.20%"
"18-04-2024","22,067.50","22,113.00","22,331.00","21,929.00","74.63K","-0.39%"
"17-04-2024","22,153.50","22,196.50","22,245.00","22,090.00","15.27K","-0.15%"
"16-04-2024","22,187.50","22,216.00","22,252.00","22,080.00","62.51K","-0.74%"
"15-04-2024","22,352.50","22,476.00","22,513.00","22,214.50","55.88K","-1.04%"
"12-04-2024","22,587.00","22,714.50","22,770.00","22,417.00","59.59K","0.14%"
"11-04-2024","22,555.00","22,689.00","22,715.00","22,500.00","24.67K","-1.08%"
"10-04-2024","22,800.50","22,833.50","22,849.50","22,608.50","38.92K","0.18%"
"09-04-2024","22,759.00","22,844.00","22,863.50","22,715.00","42.58K","-0.08%"
"08-04-2024","22,776.50","22,661.50","22,859.00","22,610.00","39.56K","0.69%"
"05-04-2024","22,621.50","22,535.00","22,675.00","22,504.00","46.01K","-0.11%"
"04-04-2024","22,647.00","22,568.00","22,733.00","22,411.00","47.46K","0.50%"
"03-04-2024","22,534.00","22,481.50","22,628.50","22,411.00","41.94K","-0.22%"
"02-04-2024","22,583.00","22,470.00","22,613.00","22,464.50","40.72K","-0.11%"
"01-04-2024","22,608.00","22,477.50","22,656.00","22,477.50","25.16K","0.53%"
"29-03-2024","22,488.00","22,555.50","22,600.00","22,475.50","3.71K","0.72%"
"28-03-2024","22,326.90","22,216.00","22,523.50","22,163.50","41.31K","0.66%"
"27-03-2024","22,181.00","22,070.00","22,234.00","22,035.00","65.64K","0.41%"
"26-03-2024","22,090.00","22,108.50","22,149.50","22,044.00","99.83K","0.04%"
"25-03-2024","22,081.00","22,089.50","22,149.00","22,039.50","32.67K","-0.41%"
"22-03-2024","22,171.00","22,059.50","22,263.00","21,958.50","72.33K","0.26%"
"21-03-2024","22,113.50","22,072.00","22,159.00","22,025.50","48.34K","0.86%"
"20-03-2024","21,925.00","21,886.50","22,079.50","21,800.50","42.00K","0.29%"
"19-03-2024","21,862.00","22,078.00","22,085.00","21,840.00","49.94K","-1.24%"
"18-03-2024","22,136.50","22,048.00","22,226.50","22,027.00","37.31K","0.18%"
"15-03-2024","22,096.50","22,133.00","22,189.00","21,998.50","71.42K","-0.75%"
"14-03-2024","22,263.00","22,059.00","22,333.50","22,006.50","46.54K","0.76%"
"13-03-2024","22,095.50","22,446.50","22,525.00","22,005.00","63.47K","-1.53%"
"12-03-2024","22,439.00","22,408.50","22,544.50","22,386.50","37.63K","0.11%"
"11-03-2024","22,413.50","22,669.50","22,670.50","22,392.00","51.52K","-1.28%"
"08-03-2024","22,704.00","22,693.50","22,745.00","22,637.50","15.17K","0.69%"
"07-03-2024","22,549.00","22,630.50","22,673.00","22,531.00","33.71K","-0.19%"
"06-03-2024","22,591.00","22,433.00","22,669.50","22,323.50","46.89K","0.70%"
"05-03-2024","22,434.00","22,519.00","22,547.50","22,353.00","40.05K","-0.25%"
"04-03-2024","22,490.00","22,510.50","22,557.50","22,470.50","29.84K","0.18%"
"01-03-2024","22,450.50","22,167.50","22,564.00","22,167.50","52.77K","2.13%"
"29-02-2024","21,982.80","21,963.00","22,030.50","21,845.50","46.02K","0.45%"
"28-02-2024","21,884.50","22,212.50","22,247.50","21,871.00","55.81K","-1.39%"
"27-02-2024","22,193.00","22,164.50","22,230.00","22,093.50","80.84K","0.46%"
"26-02-2024","22,091.00","22,254.50","22,271.50","22,090.00","74.34K","-0.71%"
"23-02-2024","22,249.00","22,309.50","22,332.00","22,210.00","48.09K","-0.08%"
"22-02-2024","22,267.00","22,103.50","22,338.00","21,945.00","60.62K","0.99%"
"21-02-2024","22,048.00","22,276.50","22,282.00","22,030.00","44.14K","-0.84%"
"20-02-2024","22,234.50","22,135.50","22,316.00","22,079.50","42.08K","0.28%"
"19-02-2024","22,171.50","22,165.50","22,270.00","22,069.50","30.18K","0.27%"
"16-02-2024","22,112.50","22,062.00","22,195.50","22,053.00","34.46K","0.43%"
"15-02-2024","22,017.00","21,997.50","22,109.50","21,850.00","42.63K","0.47%"
"14-02-2024","21,913.00","21,652.00","22,003.50","21,605.50","48.67K","0.37%"
"13-02-2024","21,833.00","21,743.00","21,850.50","21,601.00","44.31K","0.65%"
"12-02-2024","21,692.50","21,893.50","21,969.50","21,671.00","34.81K","-0.72%"
"09-02-2024","21,850.00","21,761.00","21,940.00","21,670.00","41.58K","0.18%"
"08-02-2024","21,811.00","22,027.50","22,095.50","21,757.50","46.34K","-0.96%"
"07-02-2024","22,022.00","22,106.00","22,129.50","21,903.50","41.28K","0.08%"
"06-02-2024","22,004.50","21,842.50","22,145.00","21,795.50","41.35K","0.93%"
"05-02-2024","21,802.00","21,933.00","22,043.50","21,770.00","36.99K","-0.75%"
"02-02-2024","21,966.50","21,917.50","22,205.00","21,845.50","52.90K","1.05%"
"01-02-2024","21,739.00","21,830.50","21,930.00","21,726.00","49.30K","-0.27%"
"31-01-2024","21,797.50","21,681.50","21,898.00","21,572.00","46.02K","0.78%"
"30-01-2024","21,629.00","21,924.50","21,978.00","21,578.00","45.69K","-1.08%"
"29-01-2024","21,866.00","21,564.00","21,960.00","21,564.00","48.34K","2.40%"
"25-01-2024","21,352.60","21,464.00","21,496.50","21,245.00","36.61K","-0.53%"
"24-01-2024","21,465.50","21,312.50","21,530.50","21,149.50","91.86K","1.30%"
"23-01-2024","21,190.00","21,657.50","21,800.00","21,154.00","148.24K","-1.85%"
"20-01-2024","21,589.50","21,699.00","21,708.00","21,574.50","0.06K","-0.39%"
"19-01-2024","21,673.50","21,541.50","21,731.50","21,516.00","47.28K","0.94%"
"18-01-2024","21,471.50","21,486.50","21,560.00","21,299.50","52.65K","-0.49%"
"17-01-2024","21,578.00","21,824.50","21,872.50","21,389.50","70.27K","-2.03%"
"16-01-2024","22,026.00","22,126.00","22,144.50","21,821.00","40.51K","-0.53%"
"15-01-2024","22,143.50","22,027.00","22,188.50","22,009.00","31.70K","0.77%"
"12-01-2024","21,975.00","21,726.00","22,119.50","21,686.00","37.18K","1.30%"
"11-01-2024","21,694.00","21,714.00","21,766.50","21,605.00","33.14K","-0.03%"
"10-01-2024","21,700.00","21,590.00","21,741.00","21,505.00","29.41K","0.37%"
"09-01-2024","21,620.50","21,715.00","21,819.00","21,556.50","34.20K","0.20%"
"08-01-2024","21,576.50","21,792.50","21,815.50","21,563.00","41.80K","-0.93%"
"05-01-2024","21,778.00","21,745.50","21,849.00","21,685.00","33.01K","0.00%"
"04-01-2024","21,779.00","21,628.00","21,829.00","21,602.00","30.02K","0.92%"
"03-01-2024","21,580.00","21,692.50","21,718.00","21,549.50","39.49K","-0.79%"
"02-01-2024","21,752.00","21,865.00","21,886.00","21,681.00","33.55K","-0.56%"
"01-01-2024","21,874.00","21,776.50","22,032.00","21,776.50","4.86K","0.12%"
"29-12-2023","21,848.50","21,958.00","21,973.00","21,748.00","27.25K","0.32%"
"28-12-2023","21,778.70","21,775.00","21,787.50","21,689.50","25.12K","0.50%"
"27-12-2023","21,670.00","21,538.00","21,792.00","21,520.00","56.77K","0.78%"
"26-12-2023","21,502.00","21,393.50","21,540.00","21,370.00","59.54K","0.52%"
"25-12-2023","21,390.00","21,464.50","21,494.00","21,385.50","4.30K","-0.02%"
"22-12-2023","21,395.00","21,435.50","21,505.50","21,294.00","84.65K","0.37%"
"21-12-2023","21,317.00","21,059.50","21,427.50","21,059.50","57.26K","0.47%"
"20-12-2023","21,217.00","21,574.00","21,692.50","21,037.50","67.45K","-1.44%"
"19-12-2023","21,528.00","21,482.50","21,629.00","21,423.00","29.00K","0.20%"
"18-12-2023","21,484.00","21,479.50","21,546.00","21,412.00","29.54K","-0.31%"
"15-12-2023","21,550.00","21,410.00","21,597.50","21,358.50","39.20K","0.98%"
"14-12-2023","21,340.00","21,251.50","21,449.00","21,184.00","45.79K","1.50%"
"13-12-2023","21,025.00","21,061.50","21,260.00","20,905.00","44.11K","0.00%"
"12-12-2023","21,025.00","21,112.50","21,150.00","20,962.00","31.70K","-0.31%"
"11-12-2023","21,091.00","21,109.00","21,145.00","21,042.50","29.11K","-0.01%"
"08-12-2023","21,093.00","21,104.00","21,123.50","20,962.00","37.46K","0.08%"
"07-12-2023","21,076.50","21,052.50","21,103.50","20,974.50","45.23K","-0.10%"
"06-12-2023","21,097.00","20,984.50","21,120.00","20,956.50","44.87K","0.46%"
"05-12-2023","20,999.50","20,857.50","21,020.00","20,801.00","50.40K","0.81%"
"04-12-2023","20,831.00","20,552.00","20,919.00","20,552.00","55.00K","2.35%"
"01-12-2023","20,353.00","20,307.00","20,497.50","20,307.00","38.03K","1.09%"
"30-11-2023","20,133.15","20,160.50","20,169.00","20,010.50","35.34K","-0.04%"
"29-11-2023","20,141.50","20,000.50","20,163.50","20,000.50","62.63K","0.87%"
"28-11-2023","19,967.50","19,868.00","20,026.50","19,832.00","96.37K","0.48%"
"27-11-2023","19,873.00","19,893.00","19,920.50","19,813.00","36.59K","0.22%"
"24-11-2023","19,829.00","19,831.50","19,908.00","19,805.00","33.58K","-0.24%"
"23-11-2023","19,877.50","19,902.50","19,927.00","19,833.50","32.09K","-0.06%"
"22-11-2023","19,889.00","19,847.50","19,923.00","19,760.00","35.72K","0.20%"
"21-11-2023","19,849.50","19,829.50","19,904.50","19,797.50","37.26K","0.54%"
"20-11-2023","19,742.00","19,852.00","19,852.00","19,714.00","39.26K","-0.30%"
"17-11-2023","19,802.00","19,843.50","19,864.00","19,745.50","38.08K","-0.09%"
"16-11-2023","19,820.00","19,763.00","19,935.00","19,699.00","51.44K","0.52%"
"15-11-2023","19,717.50","19,724.50","19,791.00","19,688.00","58.52K","0.82%"
"14-11-2023","19,557.50","19,533.50","19,756.00","19,531.50","14.35K","0.29%"
"13-11-2023","19,500.50","19,523.50","19,575.00","19,469.00","24.59K","-0.20%"
"12-11-2023","19,540.50","19,544.00","19,544.50","19,537.50","0.01K","0.26%"
"10-11-2023","19,489.50","19,392.00","19,609.50","19,354.00","31.28K","0.05%"
"09-11-2023","19,479.50","19,517.00","19,533.00","19,412.50","35.02K","-0.01%"
"08-11-2023","19,481.00","19,457.00","19,536.50","19,457.00","28.96K","0.12%"
"07-11-2023","19,458.00","19,457.00","19,510.00","19,412.50","33.74K","-0.11%"
"06-11-2023","19,478.50","19,458.50","19,535.00","19,383.50","41.07K","0.99%"
"03-11-2023","19,288.50","19,369.00","19,457.00","19,255.00","35.29K","0.34%"
"02-11-2023","19,223.50","19,191.00","19,374.00","19,129.50","42.52K","0.90%"
"01-11-2023","19,051.50","19,161.50","19,199.00","19,034.00","36.95K","-0.58%"
"31-10-2023","19,163.00","19,222.50","19,245.50","19,063.50","46.97K","-0.32%"
"30-10-2023","19,225.00","19,044.00","19,248.00","19,006.50","42.06K","0.52%"
"27-10-2023","19,125.00","18,952.00","19,150.00","18,933.00","48.06K","1.42%"
"26-10-2023","18,857.25","19,009.00","19,058.00","18,840.50","42.36K","-1.38%"
"25-10-2023","19,122.00","19,333.50","19,341.50","19,060.00","87.48K","-0.83%"
"24-10-2023","19,282.00","19,264.50","19,341.00","19,255.00","30.79K","0.15%"
"23-10-2023","19,253.50","19,455.00","19,534.50","19,234.50","102.94K","-1.37%"
"20-10-2023","19,521.50","19,573.00","19,573.00","19,426.00","44.01K","-0.46%"
"19-10-2023","19,611.00","19,559.00","19,666.00","19,524.00","45.73K","-0.27%"
"18-10-2023","19,664.00","19,828.50","19,846.00","19,555.00","36.23K","-0.72%"
"17-10-2023","19,806.00","19,821.00","19,849.00","19,760.00","24.72K","0.36%"
"16-10-2023","19,735.00","19,678.00","19,839.50","19,678.00","30.15K","0.02%"
"13-10-2023","19,730.50","19,689.50","19,809.00","19,674.50","36.92K","-0.52%"
"12-10-2023","19,834.50","19,863.00","19,884.00","19,671.00","34.98K","-0.10%"
"11-10-2023","19,854.00","19,800.00","19,875.00","19,777.00","33.15K","0.59%"
"10-10-2023","19,737.00","19,624.00","19,816.00","19,587.50","32.23K","1.16%"
"09-10-2023","19,510.00","19,687.50","19,698.50","19,481.50","32.14K","-0.81%"
"06-10-2023","19,668.50","19,608.00","19,788.00","19,500.00","31.34K","0.58%"
"05-10-2023","19,555.50","19,480.00","19,624.00","19,472.00","43.75K","0.37%"
"04-10-2023","19,483.50","19,436.00","19,490.50","19,354.50","49.63K","-0.35%"
"03-10-2023","19,552.00","19,577.00","19,625.00","19,450.00","52.73K","-0.80%"
"29-09-2023","19,710.50","19,645.00","19,799.00","19,590.50","41.63K","0.96%"
"28-09-2023","19,523.55","19,720.00","19,747.00","19,503.00","51.38K","-0.96%"
"27-09-2023","19,713.00","19,601.00","19,745.00","19,536.00","57.22K","0.22%"
"26-09-2023","19,670.50","19,654.00","19,714.00","19,596.00","87.98K","-0.13%"
"25-09-2023","19,696.50","19,679.00","19,754.00","19,621.00","91.24K","-0.03%"
"22-09-2023","19,702.00","19,650.50","19,820.00","19,630.00","46.97K","-0.36%"
"21-09-2023","19,772.50","19,866.50","19,885.50","19,662.00","52.86K","-0.89%"
"20-09-2023","19,950.50","20,110.50","20,110.50","19,890.00","48.98K","-0.93%"
"19-09-2023","20,137.50","20,158.00","20,198.00","20,085.00","8.90K","-0.35%"
"18-09-2023","20,209.00","20,149.00","20,242.00","20,129.50","37.05K","-0.23%"
"15-09-2023","20,255.50","20,206.50","20,280.50","20,162.50","43.25K","0.31%"
"14-09-2023","20,192.00","20,128.00","20,233.00","20,112.00","47.34K","0.27%"
"13-09-2023","20,138.00","20,083.50","20,174.00","20,012.50","41.36K","0.54%"
"12-09-2023","20,030.00","20,120.50","20,153.50","19,981.00","56.48K","-0.08%"
"11-09-2023","20,046.00","19,929.00","20,129.50","19,912.50","45.26K","0.84%"
"08-09-2023","19,880.00","19,803.00","19,949.50","19,770.00","41.47K","0.58%"
"07-09-2023","19,765.00","19,622.50","19,787.50","19,585.50","41.47K","0.52%"
"06-09-2023","19,663.00","19,654.50","19,720.00","19,551.00","39.71K","0.01%"
"05-09-2023","19,661.50","19,588.50","19,690.00","19,573.50","27.69K","0.23%"
"04-09-2023","19,617.00","19,573.00","19,620.50","19,504.50","33.35K","0.52%"
"01-09-2023","19,515.00","19,391.50","19,568.50","19,379.00","36.82K","1.36%"
"31-08-2023","19,253.80","19,355.00","19,383.50","19,231.50","27.82K","-0.45%"
"30-08-2023","19,340.50","19,422.00","19,444.00","19,331.00","56.30K","-0.03%"
"29-08-2023","19,347.00","19,370.50","19,433.50","19,305.00","85.11K","0.21%"
"28-08-2023","19,306.50","19,289.00","19,376.50","19,244.50","90.10K","0.43%"
"25-08-2023","19,223.00","19,312.00","19,331.00","19,185.00","66.03K","-0.88%"
"24-08-2023","19,393.00","19,515.00","19,576.50","19,292.00","46.85K","-0.19%"
"23-08-2023","19,430.50","19,355.00","19,505.00","19,324.00","34.29K","0.24%"
"22-08-2023","19,384.50","19,393.50","19,430.00","19,301.00","35.54K","-0.07%"
"21-08-2023","19,399.00","19,347.50","19,435.00","19,301.00","36.19K","0.36%"
"18-08-2023","19,329.00","19,284.50","19,368.50","19,265.50","53.22K","-0.28%"
"17-08-2023","19,382.50","19,410.00","19,451.00","19,280.00","49.55K","-0.46%"
"16-08-2023","19,471.50","19,386.00","19,519.00","19,350.00","38.46K","-0.02%"
"14-08-2023","19,474.50","19,459.50","19,500.50","19,311.50","43.11K","-0.06%"
"11-08-2023","19,486.50","19,560.00","19,573.00","19,431.00","36.59K","-0.58%"
"10-08-2023","19,600.00","19,650.00","19,665.00","19,526.50","42.70K","-0.37%"
"09-08-2023","19,672.00","19,573.50","19,702.50","19,507.00","35.11K","0.41%"
"08-08-2023","19,591.00","19,673.00","19,683.50","19,527.00","28.70K","-0.35%"
"07-08-2023","19,659.50","19,668.00","19,689.50","19,555.00","37.45K","0.51%"
"04-08-2023","19,559.50","19,494.00","19,670.00","19,475.00","35.81K","0.52%"
"03-08-2023","19,458.00","19,472.00","19,586.50","19,379.00","53.46K","-0.70%"
"02-08-2023","19,595.50","19,762.00","19,783.50","19,483.50","45.79K","-1.17%"
"01-08-2023","19,827.00","19,886.50","19,901.00","19,767.00","32.42K","-0.08%"
"31-07-2023","19,842.00","19,781.00","19,919.00","19,710.50","37.46K","0.55%"
"28-07-2023","19,733.00","19,808.50","19,819.50","19,685.50","39.85K","0.37%"
"27-07-2023","19,659.90","19,836.00","19,874.50","19,599.50","30.49K","-0.55%"
"26-07-2023","19,769.50","19,709.50","19,851.00","19,685.00","56.72K","0.42%"
"25-07-2023","19,687.00","19,700.00","19,750.50","19,632.50","93.77K","-0.03%"
"24-07-2023","19,693.50","19,721.50","19,812.00","19,674.50","79.41K","-0.68%"
"21-07-2023","19,828.00","19,857.00","19,905.00","19,736.50","47.84K","-0.66%"
"20-07-2023","19,960.00","19,856.00","20,000.00","19,806.50","49.22K","0.48%"
"19-07-2023","19,865.50","19,829.00","19,900.00","19,759.00","32.95K","0.46%"
"18-07-2023","19,774.00","19,765.50","19,838.50","19,725.00","32.04K","0.18%"
"17-07-2023","19,738.00","19,594.00","19,795.00","19,594.00","24.31K","0.70%"
"14-07-2023","19,600.00","19,518.50","19,676.00","19,490.00","34.87K","0.55%"
"13-07-2023","19,493.50","19,599.50","19,625.50","19,464.00","36.43K","0.14%"
"12-07-2023","19,466.50","19,535.00","19,583.50","19,413.00","31.73K","-0.22%"
"11-07-2023","19,510.00","19,497.00","19,572.00","19,465.00","33.27K","0.43%"
"10-07-2023","19,426.00","19,443.00","19,490.50","19,387.00","28.30K","0.21%"
"07-07-2023","19,385.50","19,473.00","19,584.00","19,385.00","38.21K","-0.84%"
"06-07-2023","19,549.50","19,510.00","19,576.00","19,390.50","36.51K","0.19%"
"05-07-2023","19,512.00","19,528.00","19,541.00","19,451.00","28.25K","0.08%"
"04-07-2023","19,497.00","19,440.00","19,540.00","19,420.00","30.84K","0.26%"
"03-07-2023","19,446.50","19,278.50","19,478.50","19,278.50","30.85K","0.87%"
"30-06-2023","19,279.00","17,300.00","19,440.50","17,300.00","5.53K","1.62%"
"28-06-2023","18,972.10","18,866.50","19,002.50","18,853.00","3.95K","0.86%"
"27-06-2023","18,810.00","18,727.00","18,866.50","18,722.50","4.61K","0.49%"
"26-06-2023","18,718.00","18,699.00","18,746.50","18,666.00","6.15K","0.03%"
"23-06-2023","18,712.00","18,847.50","18,847.50","18,667.50","5.43K","-0.75%"
"22-06-2023","18,854.00","18,866.50","18,924.00","18,813.50","5.35K","-0.26%"
"21-06-2023","18,904.00","18,872.50","18,914.50","18,836.00","5.76K","0.07%"
"20-06-2023","18,890.50","18,813.50","18,930.50","18,719.50","5.31K","0.58%"
"19-06-2023","18,781.50","18,899.00","18,932.00","18,800.00","5.50K","-0.42%"
"16-06-2023","18,860.00","18,803.50","18,954.00","18,801.50","5.58K","0.72%"
"15-06-2023","18,724.50","18,812.50","18,886.50","18,748.50","6.62K","-0.58%"
"14-06-2023","18,833.50","18,835.00","18,855.00","18,763.00","7.21K","0.26%"
"13-06-2023","18,785.00","18,755.50","18,825.50","18,742.50","5.50K","0.51%"
"12-06-2023","18,690.50","18,659.50","18,704.50","18,638.00","4.24K","0.21%"
"09-06-2023","18,651.00","18,753.00","18,753.00","18,624.00","4.47K","-0.39%"
"08-06-2023","18,724.00","18,825.00","18,857.00","18,700.50","4.50K","-0.49%"
"07-06-2023","18,817.00","18,711.00","18,838.50","18,693.00","4.51K","0.71%"
"06-06-2023","18,685.00","18,690.00","18,706.50","18,615.00","4.33K","-0.09%"
"05-06-2023","18,701.00","18,726.50","18,733.50","18,700.50","4.48K","0.52%"
"02-06-2023","18,604.00","18,648.00","18,670.50","18,557.00","4.37K","0.13%"
"01-06-2023","18,579.00","18,611.00","18,656.00","18,521.00","4.34K","-0.29%"
"31-05-2023","18,633.00","18,669.50","18,669.50","18,550.50","4.82K","-0.53%"
"30-05-2023","18,733.00","18,684.50","18,759.00","18,678.00","4.34K","0.21%"
"29-05-2023","18,694.00","18,708.00","18,738.50","18,670.00","4.01K","0.47%"
"26-05-2023","18,606.50","18,442.50","18,688.00","18,427.00","4.36K","1.56%"
"25-05-2023","18,321.15","18,243.50","18,322.50","18,206.50","4.04K","0.15%"
"24-05-2023","18,293.00","18,286.50","18,397.00","18,254.50","6.08K","-0.41%"
"23-05-2023","18,369.00","18,358.50","18,433.00","18,310.00","5.66K","0.21%"
"22-05-2023","18,330.00","18,228.50","18,362.50","18,208.50","4.69K","0.54%"
"19-05-2023","18,231.50","18,197.00","18,237.50","18,088.00","3.48K","0.27%"
"18-05-2023","18,182.00","18,283.00","18,324.00","18,151.00","4.53K","-0.19%"
"17-05-2023","18,216.00","18,296.50","18,323.00","18,162.00","4.28K","-0.51%"
"16-05-2023","18,309.50","18,447.00","18,455.00","18,304.00","4.36K","-0.62%"
"15-05-2023","18,424.50","18,285.00","18,470.00","18,280.50","4.27K","0.48%"
"12-05-2023","18,336.00","18,290.00","18,366.50","18,222.50","4.32K","-0.07%"
"11-05-2023","18,348.50","18,390.50","18,403.00","18,258.00","4.39K","-0.05%"
"10-05-2023","18,358.50","18,345.50","18,408.50","18,265.00","3.88K","0.19%"
"09-05-2023","18,323.00","18,340.00","18,394.00","18,300.50","4.73K","0.00%"
"08-05-2023","18,323.00","18,170.00","18,349.00","18,170.00","3.36K","1.14%"
"05-05-2023","18,117.00","18,245.50","18,267.50","18,118.00","4.93K","-0.88%"
"04-05-2023","18,278.50","18,095.50","18,315.50","18,095.50","5.01K","0.74%"
"03-05-2023","18,143.50","18,142.00","18,175.50","18,116.00","5.20K","-0.46%"
"02-05-2023","18,226.50","18,244.50","18,253.50","18,116.00","4.84K","0.57%"
"01-05-2023","18,122.50","18,251.00","18,271.00","18,251.00","4.52K","-0.01%"
"28-04-2023","18,125.00","18,076.00","18,210.00","17,968.00","4.82K","1.17%"
"27-04-2023","17,915.05","17,813.50","17,917.00","17,809.00","5.38K","0.48%"
"26-04-2023","17,829.50","17,761.00","17,834.50","17,724.00","5.72K","0.26%"
"25-04-2023","17,782.50","17,740.00","17,823.00","17,734.00","6.09K","0.08%"
"24-04-2023","17,767.50","17,688.50","17,781.00","17,640.00","5.81K","0.60%"
"21-04-2023","17,661.00","17,679.00","17,687.00","17,588.50","5.35K","-0.01%"
"20-04-2023","17,662.50","17,670.50","17,726.50","17,620.00","5.71K","0.06%"
"19-04-2023","17,651.50","17,689.00","17,702.00","17,628.00","5.06K","-0.28%"
"18-04-2023","17,701.00","17,767.00","17,775.50","17,673.50","4.77K","-0.34%"
"17-04-2023","17,762.00","17,794.50","17,794.50","17,667.50","4.96K","-0.55%"
"14-04-2023","17,861.00","17,920.50","17,922.00","17,806.00","4.48K","-0.07%"
"13-04-2023","17,873.00","17,860.00","17,882.50","17,779.00","4.91K","0.04%"
"12-04-2023","17,865.00","17,799.00","17,907.50","17,791.50","4.71K","0.24%"
"11-04-2023","17,822.00","17,743.50","17,884.50","17,736.00","4.99K","0.79%"
"10-04-2023","17,683.00","17,694.50","17,735.50","17,652.50","4.78K","0.21%"
"07-04-2023","17,646.00","17,708.00","17,708.00","17,708.00","4.63K","-0.01%"
"06-04-2023","17,648.50","17,585.00","17,705.50","17,549.50","4.51K","0.23%"
"05-04-2023","17,608.50","17,504.00","17,648.50","17,504.00","4.67K","0.90%"
"04-04-2023","17,451.00","17,535.00","17,562.50","17,512.00","4.15K","-0.01%"
"03-04-2023","17,453.50","17,434.50","17,465.00","17,370.00","4.19K","0.25%"
"31-03-2023","17,410.00","17,331.50","17,448.50","17,318.00","4.88K","0.98%"
"30-03-2023","17,241.50","17,156.50","17,265.50","17,155.50","4.78K","0.94%"
"29-03-2023","17,080.70","17,009.50","17,090.00","16,949.00","4.88K","0.61%"
"28-03-2023","16,977.50","17,050.50","17,083.50","16,933.00","5.33K","-0.08%"
"27-03-2023","16,990.50","16,998.00","17,118.50","16,941.50","5.68K","0.20%"
"24-03-2023","16,956.00","17,092.50","17,111.50","16,925.00","5.62K","-0.71%"
"23-03-2023","17,078.00","17,106.00","17,232.00","17,062.50","5.50K","-0.54%"
"22-03-2023","17,171.50","17,202.00","17,217.50","17,137.00","5.45K","0.17%"
"21-03-2023","17,142.00","17,076.50","17,163.00","17,044.00","5.57K","0.71%"
"20-03-2023","17,021.50","17,030.50","17,030.50","16,842.00","6.28K","-0.88%"
"17-03-2023","17,172.00","17,167.00","17,186.00","17,014.50","5.03K","0.83%"
