"Date","Price","Open","High","Low","Vol.","Change %"
"06/05/2024","2,363.60","2,335.50","2,365.20","2,335.10","0.59K","1.19%"
"06/04/2024","2,335.70","2,360.20","2,361.00","2,324.50","1.40K","-0.92%"
"06/03/2024","2,357.50","2,335.00","2,363.50","2,323.90","0.77K","1.01%"
"05/31/2024","2,333.90","2,352.40","2,368.60","2,330.00","1.21K","-0.88%"
"05/30/2024","2,354.70","2,357.90","2,360.70","2,332.10","2.72K","0.58%"
"05/29/2024","2,341.20","2,362.50","2,363.70","2,334.20","119.32K","-0.65%"
"05/28/2024","2,356.50","2,338.00","2,365.50","2,333.80","316.22K","0.00%"
"05/27/2024","2,356.50","2,338.00","2,365.50","2,333.80","105.47K","0.94%"
"05/24/2024","2,334.50","2,330.40","2,349.00","2,326.30","178.34K","-0.12%"
"05/23/2024","2,337.20","2,383.00","2,385.70","2,328.10","273.66K","-2.33%"
"05/22/2024","2,392.90","2,425.40","2,430.50","2,378.00","253.85K","-1.36%"
"05/21/2024","2,425.90","2,431.50","2,438.20","2,408.50","229.42K","-0.52%"
"05/20/2024","2,438.50","2,422.20","2,454.20","2,411.10","281.43K","0.87%"
"05/17/2024","2,417.40","2,381.40","2,427.40","2,377.80","218.55K","1.34%"
"05/16/2024","2,385.50","2,391.50","2,402.70","2,375.20","191.03K","-0.39%"
"05/15/2024","2,394.90","2,362.90","2,396.10","2,357.10","249.84K","1.48%"
"05/14/2024","2,359.90","2,342.30","2,365.20","2,340.50","192.08K","0.72%"
"05/13/2024","2,343.00","2,369.10","2,370.80","2,337.60","243.08K","-1.35%"
"05/10/2024","2,375.00","2,353.50","2,385.30","2,352.00","275.24K","1.48%"
"05/09/2024","2,340.30","2,316.50","2,354.20","2,312.90","249.09K","0.78%"
"05/08/2024","2,322.30","2,322.00","2,329.60","2,311.40","214.69K","-0.08%"
"05/07/2024","2,324.20","2,334.80","2,338.70","2,318.20","204.62K","-0.30%"
"05/06/2024","2,331.20","2,312.80","2,341.90","2,300.60","191.90K","0.98%"
"05/03/2024","2,308.60","2,313.50","2,330.70","2,285.20","231.40K","-0.04%"
"05/02/2024","2,309.60","2,329.90","2,336.10","2,294.30","193.66K","-0.06%"
"05/01/2024","2,311.00","2,298.20","2,339.50","2,291.70","227.38K","0.35%"
"04/30/2024","2,302.90","2,347.00","2,347.60","2,296.20","229.06K","-2.32%"
"04/29/2024","2,357.70","2,347.60","2,358.90","2,331.00","187.31K","0.97%"
"04/26/2024","2,335.00","2,333.10","2,350.50","2,326.60","0.72K","0.20%"
"04/25/2024","2,330.30","2,317.80","2,344.80","2,306.40","0.99K","0.18%"
"04/24/2024","2,326.00","2,324.00","2,338.00","2,313.60","0.78K","-0.17%"
"04/23/2024","2,329.90","2,332.20","2,336.00","2,293.60","0.79K","-0.20%"
"04/22/2024","2,334.60","2,391.50","2,391.50","2,327.30","1.03K","-2.78%"
"04/19/2024","2,401.40","2,381.10","2,418.10","2,374.70","1.61K","0.65%"
"04/18/2024","2,385.80","2,366.10","2,395.70","2,366.10","2.55K","0.40%"
"04/17/2024","2,376.20","2,387.90","2,399.50","2,359.90","0.58K","-0.81%"
"04/16/2024","2,395.50","2,387.00","2,402.20","2,367.40","1.27K","1.04%"
"04/15/2024","2,370.90","2,357.30","2,392.00","2,330.10","1.67K","0.38%"
"04/12/2024","2,362.00","2,377.70","2,436.60","2,338.40","2.20K","0.05%"
"04/11/2024","2,360.80","2,340.50","2,382.90","2,331.60","0.98K","1.04%"
"04/10/2024","2,336.60","2,358.90","2,365.80","2,325.70","1.62K","-0.60%"
"04/09/2024","2,350.60","2,344.40","2,372.50","2,344.40","1.56K","0.50%"
"04/08/2024","2,339.00","2,332.20","2,357.00","2,310.50","1.31K","0.23%"
"04/05/2024","2,333.70","2,298.70","2,337.60","2,276.50","0.91K","1.60%"
"04/04/2024","2,296.90","2,308.90","2,312.00","2,288.40","0.99K","-0.28%"
"04/03/2024","2,303.30","2,290.00","2,310.00","2,275.10","1.23K","1.45%"
"04/02/2024","2,270.30","2,260.20","2,290.10","2,256.10","1.70K","1.09%"
"04/01/2024","2,245.90","2,243.50","2,275.00","2,238.50","1.10K","0.84%"
"03/28/2024","2,227.10","2,203.90","2,243.50","2,196.10","1.62K","1.17%"
"03/27/2024","2,201.40","2,188.90","2,206.50","2,182.80","1.21K","1.11%"
"03/26/2024","2,177.20","2,173.00","2,200.60","2,168.30","202.37K","0.04%"
"03/25/2024","2,176.40","2,166.60","2,182.50","2,164.40","211.61K","0.76%"
"03/22/2024","2,160.00","2,183.40","2,188.00","2,158.40","205.81K","-1.13%"
"03/21/2024","2,184.70","2,190.20","2,225.30","2,168.20","391.75K","1.10%"
"03/20/2024","2,161.00","2,161.40","2,192.20","2,152.30","233.57K","0.06%"
"03/19/2024","2,159.70","2,164.00","2,166.30","2,150.20","178.16K","-0.21%"
"03/18/2024","2,164.30","2,159.90","2,167.20","2,149.20","211.86K","0.13%"
"03/15/2024","2,161.50","2,166.20","2,176.90","2,158.70","187.85K","-0.28%"
"03/14/2024","2,167.50","2,179.50","2,181.30","2,157.00","207.23K","-0.61%"
"03/13/2024","2,180.80","2,163.60","2,185.60","2,161.30","232.27K","0.68%"
"03/12/2024","2,166.10","2,189.10","2,190.80","2,156.20","316.25K","-1.03%"
"03/11/2024","2,188.60","2,187.60","2,195.50","2,180.90","242.42K","0.14%"
"03/08/2024","2,185.50","2,166.60","2,203.00","2,161.20","389.68K","0.94%"
"03/07/2024","2,165.20","2,156.70","2,172.20","2,151.70","267.80K","0.32%"
"03/06/2024","2,158.20","2,136.40","2,160.70","2,131.90","319.76K","0.76%"
"03/05/2024","2,141.90","2,123.30","2,150.50","2,118.50","283.15K","0.73%"
"03/04/2024","2,126.30","2,091.60","2,128.40","2,088.10","328.25K","1.46%"
"03/01/2024","2,095.70","2,052.80","2,097.10","2,047.00","330.59K","2.00%"
"02/29/2024","2,054.70","2,043.80","2,059.40","2,036.00","227.07K","0.59%"
"02/28/2024","2,042.70","2,039.70","2,047.40","2,033.40","137.08K","0.41%"
"02/27/2024","2,034.40","2,031.00","2,038.00","2,028.70","0.96K","0.26%"
"02/26/2024","2,029.10","2,033.70","2,036.30","2,025.00","1.14K","-0.51%"
"02/23/2024","2,039.40","2,024.10","2,041.50","2,015.60","0.71K","0.92%"
"02/22/2024","2,020.80","2,026.60","2,035.00","2,019.70","1.66K","-0.18%"
"02/21/2024","2,024.50","2,025.40","2,033.00","2,021.60","1.09K","-0.27%"
"02/20/2024","2,030.00","2,017.70","2,032.10","2,015.50","1.11K","-0.48%"
"02/19/2024","2,039.80","2,027.70","2,042.70","2,023.90","202.43K","1.26%"
"02/16/2024","2,014.40","2,006.50","2,017.40","1,997.40","0.80K","0.45%"
"02/15/2024","2,005.30","1,995.10","2,010.40","1,992.70","1.07K","0.53%"
"02/14/2024","1,994.70","1,994.90","1,998.70","1,987.20","1.63K","-0.15%"
"02/13/2024","1,997.70","2,023.80","2,035.50","1,993.40","1.47K","-1.27%"
"02/12/2024","2,023.40","2,030.80","2,031.10","2,015.80","1.22K","-0.27%"
"02/09/2024","2,028.80","2,039.30","2,041.70","2,024.70","0.53K","-0.46%"
"02/08/2024","2,038.10","2,041.10","2,043.50","2,024.60","0.67K","-0.18%"
"02/07/2024","2,041.80","2,042.20","2,051.00","2,037.00","0.51K","0.01%"
"02/06/2024","2,041.50","2,031.80","2,045.30","2,029.30","0.63K","0.42%"
"02/05/2024","2,032.90","2,047.60","2,048.00","2,021.00","1.00K","-0.54%"
"02/02/2024","2,043.90","2,062.30","2,064.50","2,034.50","3.02K","-0.84%"
"02/01/2024","2,061.20","2,047.70","2,072.90","2,036.90","1.35K","0.18%"
"01/31/2024","2,057.40","2,044.80","2,064.10","2,038.90","1.43K","0.80%"
"01/30/2024","2,041.10","2,041.70","2,057.30","2,037.60","1.12K","0.78%"
"01/29/2024","2,025.40","2,024.40","2,037.20","2,018.80","150.71K","0.40%"
"01/26/2024","2,017.30","2,021.00","2,028.10","2,015.60","119.59K","-0.02%"
"01/25/2024","2,017.80","2,014.80","2,025.60","2,004.00","196.67K","0.09%"
"01/24/2024","2,016.00","2,030.70","2,037.90","2,011.70","234.46K","-0.48%"
"01/23/2024","2,025.80","2,023.20","2,039.30","2,020.80","156.70K","0.18%"
"01/22/2024","2,022.20","2,031.80","2,034.10","2,017.40","152.76K","-0.35%"
"01/19/2024","2,029.30","2,027.40","2,041.90","2,022.20","172.81K","0.38%"
"01/18/2024","2,021.60","2,009.10","2,025.60","2,007.70","171.93K","0.75%"
"01/17/2024","2,006.50","2,031.70","2,036.10","2,004.60","254.29K","-1.17%"
"01/16/2024","2,030.20","2,053.40","2,062.80","2,027.60","285.25K","0.00%"
"01/15/2024","2,030.20","2,053.40","2,062.80","2,027.60","285.25K","-1.04%"
"01/12/2024","2,051.60","2,033.20","2,067.30","2,033.10","272.35K","1.60%"
"01/11/2024","2,019.20","2,029.40","2,056.10","2,017.30","301.34K","-0.42%"
"01/10/2024","2,027.80","2,036.00","2,046.20","2,025.90","205.01K","-0.26%"
"01/09/2024","2,033.00","2,034.50","2,048.60","2,031.90","218.75K","-0.02%"
"01/08/2024","2,033.50","2,052.60","2,053.30","2,022.70","220.99K","-0.80%"
"01/05/2024","2,049.80","2,051.40","2,071.10","2,030.80","214.68K","-0.01%"
"01/04/2024","2,050.00","2,049.30","2,058.10","2,043.30","130.26K","0.35%"
"01/03/2024","2,042.80","2,067.90","2,074.30","2,038.30","221.68K","-1.48%"
"01/02/2024","2,073.40","2,072.70","2,088.10","2,064.30","157.56K","0.08%"
"12/29/2023","2,071.80","2,076.10","2,084.10","2,067.60","105.72K","-0.56%"
"12/28/2023","2,083.50","2,089.50","2,098.20","2,074.60","129.54K","0.00%"
"12/27/2023","2,083.40","2,068.00","2,085.30","2,063.30","0.59K","1.12%"
"12/26/2023","2,060.40","2,056.30","2,069.60","2,056.30","0.29K","0.04%"
"12/22/2023","2,059.60","2,051.50","2,072.30","2,049.40","0.44K","0.87%"
"12/21/2023","2,041.80","2,034.70","2,048.00","2,034.00","0.54K","0.18%"
"12/20/2023","2,038.10","2,043.50","2,045.90","2,031.60","0.26K","-0.22%"
"12/19/2023","2,042.60","2,031.00","2,050.00","2,025.40","0.47K","0.58%"
"12/18/2023","2,030.90","2,023.70","2,036.30","2,020.80","0.25K","0.24%"
"12/15/2023","2,026.00","2,038.00","2,049.60","2,020.00","0.63K","-0.45%"
"12/14/2023","2,035.20","2,031.60","2,053.00","2,030.60","0.56K","2.37%"
"12/13/2023","1,988.10","1,985.50","2,033.30","1,979.00","2.22K","0.21%"
"12/12/2023","1,983.90","1,989.00","2,002.70","1,983.50","0.57K","-0.02%"
"12/11/2023","1,984.30","2,010.60","2,013.20","1,982.10","0.55K","-1.03%"
"12/08/2023","2,004.90","2,034.70","2,039.60","2,000.80","1.37K","-1.57%"
"12/07/2023","2,036.90","2,034.70","2,047.30","2,027.40","0.53K","-0.07%"
"12/06/2023","2,038.40","2,028.30","2,042.80","2,027.00","0.68K","0.57%"
"12/05/2023","2,026.90","2,039.20","2,050.00","2,019.90","1.42K","-0.30%"
"12/04/2023","2,032.90","2,083.40","2,140.70","2,030.00","2.70K","-2.28%"
"12/01/2023","2,080.40","2,049.00","2,086.20","2,043.40","2.01K","1.60%"
"11/30/2023","2,047.60","2,055.80","2,057.50","2,042.60","1.15K","-0.48%"
"11/29/2023","2,057.50","2,053.20","2,062.30","2,047.50","1.91K","0.86%"
"11/28/2023","2,040.00","2,014.30","2,044.10","2,011.50","174.67K","1.37%"
"11/27/2023","2,012.40","2,002.50","2,018.90","2,001.40","251.25K","0.47%"
"11/24/2023","2,003.00","1,991.20","2,004.50","1,990.90","214.88K","0.00%"
"11/23/2023","2,003.00","1,991.20","2,004.50","1,990.90","214.88K","0.51%"
"11/22/2023","1,992.80","2,000.30","2,008.30","1,988.60","199.37K","-0.44%"
"11/21/2023","2,001.60","1,980.00","2,009.80","1,979.90","230.02K","1.08%"
"11/20/2023","1,980.30","1,980.90","1,987.80","1,967.20","177.89K","-0.22%"
"11/17/2023","1,984.70","1,984.20","1,996.40","1,981.10","133.12K","-0.13%"
"11/16/2023","1,987.30","1,963.00","1,991.10","1,959.00","186.81K","1.17%"
"11/15/2023","1,964.30","1,966.90","1,979.20","1,958.80","142.92K","-0.11%"
"11/14/2023","1,966.50","1,950.30","1,975.30","1,938.80","180.74K","0.84%"
"11/13/2023","1,950.20","1,943.40","1,953.50","1,935.60","183.70K","0.65%"
"11/10/2023","1,937.70","1,964.10","1,965.60","1,936.90","229.64K","-1.63%"
"11/09/2023","1,969.80","1,955.50","1,971.50","1,948.30","214.08K","0.61%"
"11/08/2023","1,957.80","1,975.30","1,977.50","1,953.20","189.36K","-0.80%"
"11/07/2023","1,973.50","1,984.80","1,985.20","1,962.80","218.95K","-0.76%"
"11/06/2023","1,988.60","1,999.40","2,000.10","1,984.20","146.28K","-0.53%"
"11/03/2023","1,999.20","1,993.50","2,011.90","1,989.30","222.19K","0.29%"
"11/02/2023","1,993.50","1,992.00","1,999.20","1,986.30","158.65K","0.30%"
"11/01/2023","1,987.50","1,993.30","2,005.90","1,978.20","197.63K","-0.34%"
"10/31/2023","1,994.30","2,005.60","2,017.70","1,987.40","214.78K","-0.56%"
"10/30/2023","2,005.60","2,013.50","2,016.80","1,999.70","181.34K","0.83%"
"10/27/2023","1,989.00","1,987.50","2,009.80","1,978.50","0.37K","0.06%"
"10/26/2023","1,987.90","1,981.60","1,992.50","1,974.40","0.20K","0.12%"
"10/25/2023","1,985.50","1,972.00","1,988.80","1,971.00","0.16K","0.44%"
"10/24/2023","1,976.80","1,975.10","1,980.30","1,958.30","1.23K","-0.07%"
"10/23/2023","1,978.20","1,977.90","1,983.10","1,963.60","0.45K","-0.34%"
"10/20/2023","1,985.00","1,976.50","1,998.90","1,975.70","1.03K","0.70%"
"10/19/2023","1,971.20","1,950.30","1,980.70","1,948.40","1.37K","0.63%"
"10/18/2023","1,958.80","1,926.60","1,966.10","1,926.60","0.33K","1.68%"
"10/17/2023","1,926.40","1,923.20","1,934.10","1,918.00","0.28K","0.07%"
"10/16/2023","1,925.10","1,931.90","1,931.90","1,912.00","0.47K","-0.36%"
"10/13/2023","1,932.10","1,875.20","1,934.80","1,875.20","0.89K","3.09%"
"10/12/2023","1,874.20","1,880.20","1,888.80","1,872.10","0.40K","-0.22%"
"10/11/2023","1,878.40","1,864.60","1,881.50","1,864.30","0.48K","0.63%"
"10/10/2023","1,866.70","1,866.30","1,870.00","1,858.10","0.36K","0.59%"
"10/09/2023","1,855.70","1,850.70","1,867.80","1,849.10","0.82K","1.03%"
"10/06/2023","1,836.70","1,826.20","1,840.20","1,815.30","0.65K","0.74%"
"10/05/2023","1,823.20","1,828.00","1,834.10","1,817.80","0.43K","-0.16%"
"10/04/2023","1,826.10","1,829.10","1,836.00","1,823.00","0.51K","-0.35%"
"10/03/2023","1,832.60","1,835.70","1,839.90","1,822.80","0.43K","-0.30%"
"10/02/2023","1,838.20","1,853.90","1,855.10","1,833.80","0.82K","-1.01%"
"09/29/2023","1,856.90","1,873.00","1,887.30","1,853.40","0.92K","-0.67%"
"09/28/2023","1,869.50","1,885.40","1,886.70","1,865.50","0.90K","-0.15%"
"09/27/2023","1,872.30","1,900.30","1,902.90","1,872.10","12.25K","-1.54%"
"09/26/2023","1,901.60","1,916.70","1,917.10","1,899.00","12.74K","-0.87%"
"09/25/2023","1,918.20","1,926.40","1,927.90","1,915.50","7.99K","-0.47%"
"09/22/2023","1,927.20","1,921.80","1,930.50","1,921.50","3.30K","0.31%"
"09/21/2023","1,921.20","1,932.80","1,933.60","1,915.00","5.62K","-1.41%"
"09/20/2023","1,948.60","1,934.70","1,950.20","1,930.40","6.22K","0.69%"
"09/19/2023","1,935.30","1,936.70","1,940.30","1,932.50","2.81K","0.01%"
"09/18/2023","1,935.20","1,927.70","1,937.30","1,925.80","3.19K","0.38%"
"09/15/2023","1,927.90","1,914.10","1,934.00","1,913.30","4.75K","0.71%"
"09/14/2023","1,914.40","1,912.70","1,916.00","1,903.80","5.99K","0.00%"
"09/13/2023","1,914.40","1,917.80","1,920.10","1,909.60","4.87K","-0.15%"
"09/12/2023","1,917.20","1,927.40","1,929.30","1,912.00","4.77K","-0.62%"
"09/11/2023","1,929.20","1,925.60","1,936.50","1,921.80","3.09K","0.24%"
"09/08/2023","1,924.60","1,925.70","1,935.50","1,922.80","6.62K","0.03%"
"09/07/2023","1,924.10","1,923.20","1,929.00","1,922.00","4.06K","-0.09%"
"09/06/2023","1,925.80","1,933.40","1,936.10","1,921.60","5.41K","-0.44%"
"09/05/2023","1,934.30","1,947.90","1,954.10","1,932.40","7.21K","-0.94%"
"09/04/2023","1,952.60","1,966.70","1,972.60","1,950.60","192.79K","0.22%"
"09/01/2023","1,948.40","1,947.90","1,961.10","1,942.30","6.26K","0.07%"
"08/31/2023","1,947.00","1,951.80","1,955.60","1,946.60","4.06K","-0.36%"
"08/30/2023","1,954.00","1,947.80","1,958.00","1,943.80","6.33K","0.91%"
"08/29/2023","1,936.40","1,920.30","1,937.00","1,914.40","1.67K","0.93%"
"08/28/2023","1,918.50","1,915.20","1,926.00","1,912.30","0.39K","0.35%"
"08/25/2023","1,911.90","1,916.00","1,921.20","1,903.00","0.79K","-0.38%"
"08/24/2023","1,919.10","1,918.70","1,923.00","1,911.60","1.29K","-0.07%"
"08/23/2023","1,920.50","1,899.20","1,921.70","1,899.20","0.92K","1.15%"
"08/22/2023","1,898.60","1,896.30","1,905.70","1,890.80","1.02K","0.15%"
"08/21/2023","1,895.70","1,890.60","1,899.90","1,886.30","1.27K","0.37%"
"08/18/2023","1,888.70","1,891.30","1,898.00","1,888.40","0.61K","0.08%"
"08/17/2023","1,887.20","1,894.60","1,904.60","1,886.60","0.71K","-0.68%"
"08/16/2023","1,900.20","1,905.10","1,909.60","1,894.10","0.39K","-0.35%"
"08/15/2023","1,906.90","1,911.00","1,915.00","1,899.70","0.37K","-0.45%"
"08/14/2023","1,915.60","1,914.90","1,918.60","1,906.00","0.61K","-0.13%"
"08/11/2023","1,918.00","1,916.00","1,924.50","1,914.30","0.46K","-0.11%"
"08/10/2023","1,920.10","1,920.60","1,934.40","1,915.90","0.77K","-0.09%"
"08/09/2023","1,921.90","1,930.20","1,936.30","1,919.80","0.72K","-0.46%"
"08/08/2023","1,930.80","1,941.80","1,943.40","1,928.20","0.98K","-0.51%"
"08/07/2023","1,940.70","1,948.50","1,952.00","1,937.00","0.51K","-0.32%"
"08/04/2023","1,946.90","1,941.00","1,954.60","1,927.50","1.39K","0.36%"
"08/03/2023","1,939.90","1,943.20","1,945.50","1,936.60","0.51K","-0.31%"
"08/02/2023","1,946.00","1,957.10","1,962.90","1,940.50","0.74K","-0.19%"
"08/01/2023","1,949.70","1,974.30","1,974.40","1,949.60","1.55K","-1.51%"
"07/31/2023","1,979.60","1,967.90","1,981.10","1,958.00","0.62K","0.48%"
"07/28/2023","1,970.10","1,955.50","1,972.00","1,953.90","3.24K","1.25%"
"07/27/2023","1,945.70","1,973.30","1,982.60","1,941.70","194.25K","-1.24%"
"07/26/2023","1,970.10","1,966.30","1,979.90","1,963.20","208.11K","0.33%"
"07/25/2023","1,963.70","1,957.00","1,967.10","1,951.60","188.85K","0.08%"
"07/24/2023","1,962.20","1,963.60","1,969.80","1,955.30","197.21K","-0.22%"
"07/21/2023","1,966.60","1,972.10","1,975.90","1,958.80","156.54K","-0.22%"
"07/20/2023","1,970.90","1,980.00","1,989.80","1,967.70","189.93K","-0.50%"
"07/19/2023","1,980.80","1,982.50","1,984.60","1,973.30","159.41K","0.00%"
"07/18/2023","1,980.80","1,958.30","1,988.30","1,958.10","264.09K","1.25%"
"07/17/2023","1,956.40","1,958.60","1,963.60","1,949.00","165.83K","-0.41%"
"07/14/2023","1,964.40","1,965.20","1,967.80","1,954.70","209.31K","0.03%"
"07/13/2023","1,963.80","1,962.70","1,968.50","1,956.60","241.22K","0.11%"
"07/12/2023","1,961.70","1,938.00","1,965.10","1,937.50","270.87K","1.27%"
"07/11/2023","1,937.10","1,930.80","1,944.50","1,929.80","189.37K","0.32%"
"07/10/2023","1,931.00","1,930.70","1,933.70","1,918.00","208.09K","-0.08%"
"07/07/2023","1,932.50","1,916.60","1,941.10","1,915.40","214.27K","0.89%"
"07/06/2023","1,915.40","1,922.40","1,934.00","1,908.50","231.51K","-0.61%"
"07/05/2023","1,927.10","1,929.10","1,942.90","1,922.10","245.93K","0.00%"
"07/04/2023","1,927.10","1,929.10","1,942.90","1,922.10","245.93K","-0.12%"
"07/03/2023","1,929.50","1,927.80","1,939.90","1,917.70","152.96K","0.01%"
"06/30/2023","1,929.40","1,916.40","1,930.80","1,908.10","180.69K","0.60%"
"06/29/2023","1,917.90","1,916.50","1,921.30","1,900.60","205.25K","0.24%"
"06/28/2023","1,913.40","1,915.20","1,916.70","1,903.60","0.63K","-0.09%"
"06/27/2023","1,915.10","1,927.40","1,930.20","1,912.30","0.23K","-0.52%"
"06/26/2023","1,925.10","1,926.40","1,934.50","1,923.00","0.77K","0.21%"
"06/23/2023","1,921.00","1,915.00","1,939.30","1,911.30","0.75K","0.31%"
"06/22/2023","1,915.00","1,935.90","1,935.90","1,914.00","0.37K","-1.09%"
"06/21/2023","1,936.10","1,939.50","1,940.70","1,922.20","0.81K","-0.14%"
"06/20/2023","1,938.90","1,961.70","1,961.70","1,932.40","0.74K","-0.45%"
"06/19/2023","1,947.70","1,970.70","1,971.80","1,940.80","250.14K","-0.74%"
"06/16/2023","1,962.20","1,961.30","1,970.60","1,956.70","0.62K","0.02%"
"06/15/2023","1,961.80","1,948.80","1,963.70","1,929.60","0.82K","0.09%"
"06/14/2023","1,960.10","1,948.60","1,964.90","1,944.30","1.07K","0.52%"
"06/13/2023","1,949.90","1,962.90","1,976.00","1,944.50","0.76K","-0.56%"
"06/12/2023","1,960.90","1,966.10","1,971.50","1,954.80","0.44K","-0.38%"
"06/09/2023","1,968.40","1,970.60","1,978.40","1,962.40","0.43K","-0.08%"
"06/08/2023","1,969.90","1,948.60","1,976.00","1,948.10","1.14K","1.03%"
"06/07/2023","1,949.90","1,971.20","1,977.50","1,947.10","0.82K","-1.17%"
"06/06/2023","1,972.90","1,968.90","1,973.60","1,962.00","0.34K","0.37%"
"06/05/2023","1,965.70","1,954.40","1,970.80","1,945.00","1.70K","0.26%"
"06/02/2023","1,960.60","1,985.10","1,990.90","1,955.00","1.02K","-1.30%"
"06/01/2023","1,986.50","1,972.30","1,991.40","1,961.30","1.05K","0.68%"
"05/31/2023","1,973.10","1,968.40","1,984.00","1,963.20","1.13K","0.25%"
"05/30/2023","1,968.10","1,951.60","1,972.40","1,941.20","3.55K","-0.46%"
"05/29/2023","1,977.10","1,961.30","1,981.90","1,949.60","264.37K","1.69%"
"05/26/2023","1,944.30","1,941.70","1,957.10","1,936.00","166.04K","0.03%"
"05/25/2023","1,943.70","1,959.50","1,965.40","1,939.00","253.88K","-1.06%"
"05/24/2023","1,964.60","1,977.30","1,987.90","1,958.40","229.89K","-0.50%"
"05/23/2023","1,974.50","1,973.90","1,980.00","1,955.80","214.36K","-0.14%"
"05/22/2023","1,977.20","1,979.40","1,984.80","1,970.70","165.77K","-0.22%"
"05/19/2023","1,981.60","1,960.50","1,987.40","1,956.30","234.60K","1.11%"
"05/18/2023","1,959.80","1,985.60","1,988.80","1,954.40","227.73K","-1.26%"
"05/17/2023","1,984.90","1,993.00","1,997.00","1,978.10","206.55K","-0.41%"
"05/16/2023","1,993.00","2,021.30","2,022.70","1,989.10","229.94K","-1.47%"
"05/15/2023","2,022.70","2,013.40","2,027.50","2,011.20","163.25K","0.14%"
"05/12/2023","2,019.80","2,020.50","2,027.80","2,005.70","220.50K","-0.03%"
"05/11/2023","2,020.50","2,036.80","2,047.60","2,016.70","296.98K","-0.81%"
"05/10/2023","2,037.10","2,041.60","2,056.00","2,028.30","260.81K","-0.28%"
"05/09/2023","2,042.90","2,028.40","2,045.10","2,026.40","199.70K","0.48%"
"05/08/2023","2,033.20","2,024.60","2,037.10","2,022.00","182.21K","0.41%"
"05/05/2023","2,024.80","2,058.00","2,061.30","2,007.00","283.30K","-1.50%"
"05/04/2023","2,055.70","2,054.70","2,085.40","2,038.50","311.00K","0.92%"
"05/03/2023","2,037.00","2,026.40","2,050.00","2,016.00","229.67K","0.68%"
"05/02/2023","2,023.30","1,990.50","2,028.80","1,986.90","245.64K","1.56%"
"05/01/2023","1,992.20","2,000.20","2,015.40","1,985.70","173.02K","-0.35%"
"04/28/2023","1,999.10","1,997.20","2,004.10","1,984.40","172.45K","0.01%"
"04/27/2023","1,999.00","1,999.80","2,013.30","1,982.00","203.90K","0.61%"
"04/26/2023","1,986.90","2,000.00","2,009.80","1,986.60","0.62K","-0.41%"
"04/25/2023","1,995.10","1,995.40","2,005.00","1,979.30","0.85K","0.23%"
"04/24/2023","1,990.60","1,983.20","1,991.00","1,975.30","0.54K","0.47%"
"04/21/2023","1,981.30","2,005.10","2,007.00","1,973.00","0.62K","-1.42%"
"04/20/2023","2,009.80","1,996.50","2,014.50","1,994.20","0.42K","0.59%"
"04/19/2023","1,998.00","2,008.50","2,009.70","1,971.90","0.92K","-0.61%"
"04/18/2023","2,010.30","1,997.10","2,013.40","1,994.50","0.22K","0.64%"
"04/17/2023","1,997.60","2,004.80","2,018.20","1,984.60","0.74K","-0.44%"
"04/14/2023","2,006.50","2,044.90","2,051.90","1,996.70","1.48K","-1.92%"
"04/13/2023","2,045.80","2,019.50","2,053.00","2,019.50","0.93K","1.49%"
"04/12/2023","2,015.70","2,010.00","2,034.10","2,007.00","0.83K","0.28%"
"04/11/2023","2,010.00","1,996.70","2,013.40","1,996.20","0.46K","0.76%"
"04/10/2023","1,994.80","2,003.60","2,011.20","1,988.00","1.00K","-1.12%"
"04/06/2023","2,017.40","2,028.40","2,028.60","2,007.90","1.20K","-0.46%"
"04/05/2023","2,026.80","2,030.00","2,040.10","2,018.70","1.17K","-0.13%"
"04/04/2023","2,029.40","1,993.20","2,034.20","1,985.90","1.09K","1.91%"
"04/03/2023","1,991.30","1,982.60","1,998.50","1,956.90","0.76K","0.72%"
"03/31/2023","1,977.00","1,988.50","1,995.50","1,975.30","0.75K","-0.58%"
"03/30/2023","1,988.50","1,973.00","1,993.30","1,962.70","1.19K","1.10%"
"03/29/2023","1,966.90","1,975.40","1,976.00","1,959.50","88.56K","-0.33%"
"03/28/2023","1,973.50","1,957.80","1,977.10","1,949.90","183.58K","1.01%"
"03/27/2023","1,953.80","1,982.60","1,984.00","1,945.00","206.63K","-1.51%"
"03/24/2023","1,983.80","1,996.10","2,006.50","1,977.70","285.44K","-0.61%"
"03/23/2023","1,995.90","1,974.00","2,006.10","1,967.30","262.25K","2.37%"
"03/22/2023","1,949.60","1,943.50","1,982.30","1,936.50","245.03K","0.44%"
"03/21/2023","1,941.10","1,983.10","1,988.70","1,938.60","248.93K","-2.10%"
"03/20/2023","1,982.80","1,989.70","2,014.90","1,970.00","338.02K","0.47%"
"03/17/2023","1,973.50","1,925.90","1,993.70","1,922.30","351.09K","2.63%"
"03/16/2023","1,923.00","1,922.80","1,938.00","1,911.50","248.08K","-0.43%"
"03/15/2023","1,931.30","1,908.20","1,942.50","1,889.50","385.45K","1.07%"
"03/14/2023","1,910.90","1,919.40","1,919.40","1,899.80","261.28K","-0.29%"
"03/13/2023","1,916.50","1,877.10","1,919.50","1,875.70","452.33K","2.64%"
"03/10/2023","1,867.20","1,835.10","1,874.30","1,830.00","345.81K","1.78%"
"03/09/2023","1,834.60","1,818.00","1,839.40","1,815.40","228.47K","0.88%"
