Date,Price,Open,High,Low,Vol.,Change %
04/23/2024,47970.45,48299.6,48302.7,47899.3,141.11M,0.10%
04/22/2024,47924.9,48145.7,48146.3,47628.45,177.72M,0.74%
04/19/2024,47574.15,46744.95,47668.7,46579.05,164.58M,1.07%
04/18/2024,47069.45,47592.7,47829.75,46982.15,186.37M,-0.87%
04/16/2024,47484.8,47436.7,47609,47316.55,186.07M,-0.60%
04/15/2024,47773.25,48057.5,48255.5,47725.8,197.12M,-1.63%
04/12/2024,48564.55,48671.2,48882.65,48477.55,207.99M,-0.86%
04/10/2024,48986.6,48879.55,49057.4,48669.25,247.07M,0.53%
04/09/2024,48730.55,48810.8,48960.75,48568.25,147.58M,0.31%
04/08/2024,48581.7,48586.75,48716.95,48424.65,263.38M,0.18%
04/05/2024,48493.05,48104.65,48557.4,47894.5,214.31M,0.90%
04/04/2024,48060.8,48086.2,48254.65,47712.7,324.27M,0.92%
04/03/2024,47624.25,47350.25,47676.95,47279.8,283.78M,0.17%
04/02/2024,47545.45,47490.75,47707.35,47408.55,183.40M,-0.07%
04/01/2024,47578.25,47391.05,47646.8,47373.1,134.09M,0.96%
03/28/2024,47124.6,46827.85,47440.45,46827.85,347.98M,0.72%
03/27/2024,46785.95,46643.45,46956.1,46643.45,285.05M,0.40%
03/26/2024,46600.2,46552.95,46788.35,46529.05,171.66M,-0.56%
03/22/2024,46863.75,46634.9,46974.15,46566.8,172.18M,0.38%
03/21/2024,46684.9,46674.85,46990.25,46570.15,150.39M,0.81%
03/20/2024,46310.9,46392.9,46655.55,45828.8,210.37M,-0.16%
03/19/2024,46384.8,46421.9,46602.35,46258.75,147.08M,-0.41%
03/18/2024,46575.9,46458.75,46739.25,46022.15,151.33M,-0.04%
03/15/2024,46594.1,46572.1,46802.55,46310.5,339.28M,-0.42%
03/14/2024,46789.95,46825.75,47231.5,46565.55,220.39M,-0.41%
03/13/2024,46981.3,47341.15,47468.7,46842.15,274.61M,-0.64%
03/12/2024,47282.4,47351.35,47812.75,46884.45,207.22M,-0.10%
03/11/2024,47327.85,47792.2,47853.8,47230.65,204.17M,-1.06%
03/07/2024,47835.8,48035.8,48071.7,47747.2,146.31M,-0.27%
