"Date","Price","Open","High","Low","Vol.","Change %"
"20-06-2024","13.3450","13.7125","14.0600","13.1025","","-2.68%"
"19-06-2024","13.7125","12.9650","13.8150","11.6300","","5.77%"
"18-06-2024","12.9650","12.8225","13.4200","12.6250","","1.11%"
"14-06-2024","12.8225","13.4875","13.4875","12.6550","","-4.93%"
"13-06-2024","13.4875","14.3875","14.3875","13.3125","","-6.26%"
"12-06-2024","14.3875","14.7650","14.7650","13.1650","","-2.56%"
"11-06-2024","14.7650","16.3975","16.3975","14.6750","","-9.96%"
"10-06-2024","16.3975","16.8825","17.2500","16.1700","","-2.87%"
"07-06-2024","16.8825","16.8000","17.1450","16.3725","","0.49%"
"06-06-2024","16.8000","18.8850","18.8850","16.5575","","-11.04%"
"05-06-2024","18.8850","26.7475","26.9250","18.6575","","-29.40%"
"04-06-2024","26.7475","20.9375","31.7100","18.8025","","27.75%"
"03-06-2024","20.9375","24.6025","24.6025","19.1150","","-14.90%"
"31-05-2024","24.6025","24.1750","24.8100","22.5975","","1.77%"
"30-05-2024","24.1750","24.1750","24.5200","22.7525","","0.00%"
"29-05-2024","24.1750","24.1950","24.7725","23.5450","","-0.08%"
"28-05-2024","24.1950","23.1925","24.4750","22.0250","","4.32%"
"27-05-2024","23.1925","21.7100","26.1950","18.4350","","6.83%"
"24-05-2024","21.7100","21.3800","21.8975","20.5900","","1.54%"
"23-05-2024","21.3800","21.4675","24.2150","18.8400","","-0.41%"
"22-05-2024","21.4675","21.8100","22.2925","18.1850","","-1.57%"
"21-05-2024","21.8100","20.5250","22.3025","20.5250","","6.26%"
"18-05-2024","20.5250","19.7975","20.9450","17.3375","","3.67%"
"17-05-2024","19.7975","19.9950","20.3675","18.9800","","-0.99%"
"16-05-2024","19.9950","20.2725","21.1125","18.9650","","-1.37%"
"15-05-2024","20.2725","20.1950","20.6575","19.8700","","0.38%"
"14-05-2024","20.1950","20.6000","21.8750","20.1125","","-1.97%"
"13-05-2024","20.6000","18.4725","21.4850","18.4725","","11.52%"
"10-05-2024","18.4725","18.2000","19.0075","17.9950","","1.50%"
"09-05-2024","18.2000","17.0800","19.1725","17.0800","","6.56%"
"08-05-2024","17.0800","17.0075","18.3175","16.4625","","0.43%"
"07-05-2024","17.0075","16.6000","17.6425","16.6000","","2.45%"
"06-05-2024","16.6000","14.6175","16.9625","14.6175","","13.56%"
"03-05-2024","14.6175","13.4450","15.3125","13.4450","","8.72%"
"02-05-2024","13.4450","12.8700","13.9475","12.8700","","4.47%"
"30-04-2024","12.8700","12.2350","13.2125","12.2350","","5.19%"
"29-04-2024","12.2350","10.9250","12.4875","10.9250","","11.99%"
"26-04-2024","10.9250","10.7300","11.3150","10.5875","","1.82%"
"25-04-2024","10.7300","10.2750","11.4575","10.2600","","4.43%"
"24-04-2024","10.2750","10.1950","11.1325","9.9450","","0.78%"
"23-04-2024","10.1950","12.7000","12.7000","9.8575","","-19.72%"
"22-04-2024","12.7000","13.4575","13.4575","12.6125","","-5.63%"
"19-04-2024","13.4575","13.0400","14.4125","11.9150","","3.20%"
"18-04-2024","13.0400","12.6150","13.3875","12.0275","","3.37%"
"16-04-2024","12.6150","12.4675","12.9250","12.3400","","1.18%"
"15-04-2024","12.4675","11.5325","12.7375","11.3075","","8.11%"
"12-04-2024","11.5325","11.1075","11.6050","11.1075","","3.83%"
"10-04-2024","11.1075","11.3550","11.3550","10.9850","","-2.18%"
"09-04-2024","11.3550","11.6100","11.6125","10.6175","","-2.20%"
"08-04-2024","11.6100","11.3375","11.7425","11.1325","","2.40%"
"05-04-2024","11.3375","11.2200","11.6825","11.0350","","1.05%"
"04-04-2024","11.2200","11.3725","11.8375","10.8600","","-1.34%"
"03-04-2024","11.3725","11.6525","11.8275","11.3125","","-2.40%"
"02-04-2024","11.6525","12.0825","12.3050","11.5975","","-3.56%"
"01-04-2024","12.0825","12.8325","13.3575","12.0050","","-5.84%"
"28-03-2024","12.8325","12.7025","13.1800","12.2600","","1.02%"
"27-03-2024","12.7025","12.8200","13.0100","12.5325","","-0.92%"
"26-03-2024","12.8200","12.2200","13.1025","12.0850","","4.91%"
"22-03-2024","12.2200","12.5125","13.0475","11.8100","","-2.34%"
"21-03-2024","12.5125","13.4725","13.4725","12.3425","","-7.13%"
"20-03-2024","13.4725","14.1125","14.2825","13.0850","","-4.53%"
"19-03-2024","14.1125","13.8950","14.4450","13.8750","","1.57%"
"18-03-2024","13.8950","13.6900","14.6150","13.6900","","1.50%"
"15-03-2024","13.6900","13.6225","14.3325","13.5900","","0.50%"
"14-03-2024","13.6225","14.4325","14.6825","13.5225","","-5.61%"
"13-03-2024","14.4325","13.6375","15.0050","13.5325","","5.83%"
"12-03-2024","13.6375","13.9950","14.1950","13.5775","","-2.55%"
"11-03-2024","13.9950","13.6125","14.5525","13.6125","","2.81%"
"07-03-2024","13.6125","14.2950","14.4325","13.5600","","-4.77%"
"06-03-2024","14.2950","14.3800","14.7100","13.9050","","-0.59%"
"05-03-2024","14.3800","14.9225","15.1650","14.1775","","-3.64%"
"04-03-2024","14.9225","14.9925","15.3025","14.8225","","-0.47%"
"02-03-2024","14.9925","14.8650","15.4150","13.5300","","-1.59%"
"01-03-2024","15.2350","15.5725","15.6425","15.0000","","-2.17%"
"29-02-2024","15.5725","16.3300","16.5525","15.3700","","-4.64%"
"28-02-2024","16.3300","15.7275","16.7400","15.3100","","3.83%"
"27-02-2024","15.7275","15.6000","15.9975","15.5300","","0.82%"
"26-02-2024","15.6000","14.9725","15.9600","13.7575","","4.19%"
"23-02-2024","14.9725","15.1975","15.4425","14.8400","","-1.48%"
"22-02-2024","15.1975","15.9275","16.1500","15.1325","","-4.58%"
"21-02-2024","15.9275","16.0725","16.3100","15.6800","","-0.90%"
"20-02-2024","16.0725","16.0175","16.3600","14.2125","","0.34%"
"19-02-2024","16.0175","15.2225","16.1175","13.7000","","5.22%"
"16-02-2024","15.2225","15.2250","15.5525","14.9025","","-0.02%"
"15-02-2024","15.2250","15.4350","15.6625","15.1125","","-1.36%"
"14-02-2024","15.4350","15.8075","16.1975","15.3400","","-2.36%"
"13-02-2024","15.8075","16.0625","16.5700","15.7525","","-1.59%"
"12-02-2024","16.0625","15.4475","16.5350","15.4475","","3.98%"
"09-02-2024","15.4475","15.8275","16.3325","15.2650","","-2.40%"
"08-02-2024","15.8275","15.5050","16.0275","15.2425","","2.08%"
"07-02-2024","15.5050","15.7850","16.0175","14.7400","","-1.77%"
"06-02-2024","15.7850","15.6175","15.9825","15.0875","","1.07%"
"05-02-2024","15.6175","14.6975","16.0500","14.6975","","6.26%"
